location	3050	55.95707486	12.5143695
location	3060	55.99750731	12.54192156
location	3070	56.01105642	12.57698891
location	3080	56.02560338	12.45560033
location	3100	56.07098804	12.45350552
location	3120	56.08281996	12.39734185
location	3140	56.06799415	12.51154216
location	3150	56.06036086	12.54635755
location	3200	56.01099572	12.1715219
location	3210	56.0752446	12.14743951
location	3220	56.04541938	12.08216881
location	3230	56.03458805	12.33787185
location	3250	56.09144496	12.34028428
location	3300	55.97783517	12.05954858
location	3310	55.91208541	12.07773821
location	3320	55.93559156	12.15008815
location	3330	55.8837888	12.2099944
location	3360	56.02007033	12.00894842
location	3370	55.99124758	11.97025435
location	3390	55.96955956	11.91239732
location	3400	55.92123871	12.28696917
location	3450	55.86605512	12.33661891
location	3460	55.84270608	12.41757019
location	3480	55.97086354	12.40200836
location	3490	55.99928886	12.49542003
location	3500	55.77912974	12.35591788
location	3520	55.81981968	12.35067108
location	3540	55.8397364	12.28059858
location	3550	55.85027208	12.17447416
location	3600	55.83658956	12.09380321
location	3630	55.82585148	11.99233312
location	3650	55.78991195	12.1609202
location	3660	55.80077298	12.27836793
location	3670	55.75497247	12.23729507
location	3700	55.12295268	14.77040857
location	3720	55.07147062	14.92562941
location	3730	55.05756352	15.07266776
location	3740	55.11595273	15.1077899
location	3751	55.13963814	15.02005288
location	3760	55.17844614	14.94602791
location	3770	55.24763678	14.7919022
location	3782	55.19264146	14.81018781
location	3790	55.20627219	14.7410151
location	4000	55.62171234	12.05578482
location	4030	55.59602755	12.16990416
location	4040	55.74352995	12.1115294
location	4050	55.76620904	12.00889849
location	4060	55.65438247	11.87373529
location	4070	55.70497207	11.91387965
location	4100	55.43053197	11.82805925
location	4130	55.55011926	12.00904287
location	4140	55.49411646	11.97092667
location	4160	55.32910688	11.77284465
location	4171	55.36237671	11.67300466
location	4173	55.43261731	11.66419067
location	4174	55.52537395	11.85552289
location	4180	55.40880423	11.55727004
location	4190	55.50160113	11.52243487
location	4200	55.40887585	11.37133987
location	4220	55.36648319	11.19353696
location	4230	55.23824003	11.33872913
location	4241	55.36414208	11.26373834
location	4242	55.3061459	11.26828566
location	4243	55.24034443	11.45970548
location	4244	55.20355947	11.1873573
location	4245	55.15835564	11.15030604
location	4250	55.31864081	11.55229442
location	4261	55.28221993	11.42947642
location	4262	55.25079677	11.528121
location	4270	55.50308551	11.30548124
location	4281	55.53282661	11.20494852
location	4291	55.55253436	11.38504044
location	4293	55.53579978	11.48228398
location	4295	55.55246779	11.57749201
location	4296	55.54056312	11.6485466
location	4300	55.69140735	11.68585053
location	4305	55.76946789	11.81388246
location	4320	55.59456942	11.95696429
location	4330	55.58583604	11.86940589
location	4340	55.61818163	11.74532267
location	4350	55.59017034	11.64996808
location	4360	55.56442046	11.78695601
location	4370	55.54054576	11.7241173
location	4390	55.66299845	11.74377246
location	4400	55.67771845	11.16811565
location	4420	55.66048124	11.60711139
location	4440	55.62211279	11.49619782
location	4450	55.61622153	11.38733175
location	4460	55.6969919	11.37072627
location	4470	55.65722471	11.29429706
location	4480	55.58200279	11.22057118
location	4490	55.61730235	11.23183281
location	4500	55.85219014	11.68364257
location	4520	55.71737311	11.48951817
location	4532	55.73610011	11.56410432
